product_code,indexx,BusinessUnit,Type,Products.Business.Line.Leader,Subtype,ProductName,BrandName,Brand.Manager,N_ordered,nEast,N_East,nNorth,N_North,nSouth,N_South,nUnderdark,N_Underdark,nWest,N_West
89967302,1866,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Tome of Understanding,SABLE,Nundro Rockseeker,2159,0.162,349,0.344,743,0.347,750,0.009,20,0.138,297
90003078,1867,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,ROD,Rod of Alertness,ARCANTIC,Enthoril Murkywaters,2083,0.136,283,0.361,753,0.346,721,0.016,34,0.140,292
90183198,1868,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,HELMET,Blue Dragon Mask,SABLE,Nundro Rockseeker,2642,0.105,277,0.497,1314,0.266,702,0.008,21,0.124,328
90239927,1869,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,AMMUNITION,Arrows (100),RED CURTAIN,Siras Invictus,4748,0.250,1189,0.464,2205,0.134,635,0.005,25,0.146,694
90287076,1870,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Spell Scroll Level 6,U.N.N.,Ruralion Baeneduren,2245,0.120,269,0.350,786,0.348,782,0.021,47,0.161,361
90333023,1871,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Vorpal Sword,SABLE,Nundro Rockseeker,1902,0.148,282,0.321,611,0.340,646,0.008,15,0.183,348
90348222,1872,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,LIVESTOCK,Rabbit,RED CURTAIN,Siras Invictus,1999,0.139,277,0.381,762,0.353,705,0.005,10,0.123,245
90363425,1873,COMMISSIONS,JEWELRY,Lanec Lot,AMULET / NECKLACE,Scarab of Protection,ARCANTIC,Enthoril Murkywaters,1957,0.162,317,0.383,749,0.301,589,0.004,8,0.150,294
90376471,1874,LUXURY SPECIALTIES,JEWELRY,Lanec Lot,AMULET / NECKLACE,Amulet of the Planes,SABLE,Nundro Rockseeker,1851,0.118,219,0.410,759,0.340,629,0.020,37,0.112,207
90401821,1875,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Ruby of the War Mage,U.N.N.,Ruralion Baeneduren,2120,0.151,321,0.403,855,0.319,677,0.006,12,0.120,255
90453282,1876,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,STAFF,Staff of Fire,SABLE,Nundro Rockseeker,7856,0.262,2056,0.252,1976,0.397,3120,0.002,15,0.088,689
90478478,1877,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,BRASS INSTRUMENT,Shawm,RED CURTAIN,Siras Invictus,2039,0.146,298,0.341,695,0.364,743,0.013,27,0.135,276
90517675,1878,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,BOOTS,Boots of Speed,U.N.N.,Ruralion Baeneduren,2167,0.142,307,0.390,845,0.321,695,0.006,12,0.142,308
90567609,1879,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Caltrops (bag of 20) ,RED CURTAIN,Siras Invictus,1867,0.119,222,0.354,660,0.374,698,0.012,23,0.141,264
90599763,1880,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Giant Slayer,U.N.N.,Ruralion Baeneduren,4018,0.078,315,0.361,1450,0.504,2026,0.004,15,0.053,212
90611126,1881,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,WEAPON OTHER,Weapon +3,MYTHAL,Arentian Mythrandius,2110,0.122,258,0.382,806,0.359,758,0.021,44,0.116,244
90630034,1882,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CONTAINER,Backpack ,BORDERLANDS,Thaldrak Battlehammer,1937,0.123,238,0.341,660,0.421,816,0.004,7,0.112,216
90642252,1883,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Dimensional Shackles,RED CURTAIN,Siras Invictus,2181,0.175,381,0.343,748,0.349,762,0.001,3,0.132,287
90659810,1884,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Vox Seeker,RED CURTAIN,Siras Invictus,1988,0.151,301,0.292,580,0.389,773,0.021,42,0.147,292
90763327,1885,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SHIELD,Shield +1,MYTHAL,Arentian Mythrandius,3220,0.100,322,0.402,1295,0.424,1366,0.010,33,0.063,204
90763464,1886,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Sending Stones,RED CURTAIN,Siras Invictus,2110,0.154,325,0.411,868,0.295,622,0.020,42,0.120,253
90784535,1887,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Oil of Slipperiness,BORDERLANDS,Thaldrak Battlehammer,2032,0.159,323,0.382,776,0.339,689,0.013,26,0.107,218
90824502,1888,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Bloodaxe,MYTHAL,Arentian Mythrandius,2211,0.138,305,0.373,825,0.378,835,0.010,23,0.101,223
90843043,1889,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Heart Weavers Primer,RED CURTAIN,Siras Invictus,1784,0.202,361,0.312,556,0.337,601,0.012,21,0.137,245
90852001,1890,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,STRING INSTRUMENT,Instrument of Illusions,MYTHAL,Arentian Mythrandius,1993,0.149,297,0.371,740,0.372,742,0.012,23,0.096,191
90904307,1891,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Candle of the Deep,BORDERLANDS,Thaldrak Battlehammer,2106,0.150,316,0.377,794,0.309,650,0.007,14,0.158,332
90927467,1892,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Spell Scroll Level 7,SABLE,Nundro Rockseeker,1987,0.125,248,0.399,793,0.321,637,0.023,46,0.132,263
91008035,1893,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Necrotic vulnerability,U.N.N.,Ruralion Baeneduren,1999,0.179,357,0.333,666,0.367,733,0.006,11,0.116,232
91009911,1894,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Thunder vulnerability,MYTHAL,Arentian Mythrandius,2064,0.169,349,0.359,742,0.324,668,0.021,43,0.127,262
91154471,1895,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Dawnbringer,SABLE,Nundro Rockseeker,2083,0.133,277,0.367,764,0.349,728,0.012,24,0.139,290
91216613,1896,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Handaxe ,U.N.N.,Ruralion Baeneduren,2002,0.163,327,0.334,668,0.370,741,0.009,19,0.123,247
91237087,1897,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,TOOLS,Clockwork Amulet,RED CURTAIN,Siras Invictus,2017,0.167,336,0.364,735,0.305,615,0.012,25,0.152,306
91344878,1898,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,BRASS INSTRUMENT,Shawm,U.N.N.,Ruralion Baeneduren,1988,0.146,291,0.364,724,0.335,665,0.004,8,0.151,300
91357599,1899,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,STAFF,Staff of the Woodlands,MYTHAL,Arentian Mythrandius,3080,0.275,847,0.237,730,0.212,654,0.008,25,0.268,824
91362599,1900,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Lance ,BORDERLANDS,Thaldrak Battlehammer,4481,0.218,976,0.321,1440,0.391,1750,0.008,35,0.062,280
91375773,1901,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Manacles ,BORDERLANDS,Thaldrak Battlehammer,1953,0.152,296,0.349,681,0.360,704,0.008,16,0.131,256
91380387,1902,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,"Scale, merchant’s ",RED CURTAIN,Siras Invictus,2011,0.182,366,0.336,676,0.361,726,0.017,35,0.103,208
91416529,1903,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Greataxe ,BORDERLANDS,Thaldrak Battlehammer,2356,0.117,275,0.391,921,0.368,868,0.004,10,0.120,282
91604362,1904,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,LIVESTOCK,Cow,RED CURTAIN,Siras Invictus,1982,0.148,293,0.397,787,0.319,632,0.025,50,0.111,220
91714989,1905,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Force Resistance,MYTHAL,Arentian Mythrandius,1944,0.182,353,0.333,647,0.334,650,0.008,15,0.144,279
91717248,1906,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Chain (10 feet) ,U.N.N.,Ruralion Baeneduren,2111,0.124,262,0.385,812,0.343,725,0.010,21,0.138,291
91717881,1907,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Torch (set of 20),BORDERLANDS,Thaldrak Battlehammer,2032,0.153,311,0.336,682,0.343,696,0.024,48,0.145,295
91769135,1908,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,WAND,Wand of the War Mage +1,U.N.N.,Ruralion Baeneduren,1958,0.127,249,0.326,638,0.378,741,0.013,26,0.155,304
91843068,1909,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Professor Orb,U.N.N.,Ruralion Baeneduren,1847,0.162,300,0.411,759,0.305,564,0.012,22,0.109,202
91947739,1910,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE RANGED WEAPON,Sling ,RED CURTAIN,Siras Invictus,3959,0.052,207,0.409,1620,0.460,1821,0.009,37,0.069,274
91977387,1911,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Rope of Entanglement,BORDERLANDS,Thaldrak Battlehammer,1945,0.130,253,0.315,613,0.389,756,0.011,21,0.155,302
91992005,1912,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,AMMUNITION,Crossbow bolts (100) ,U.N.N.,Ruralion Baeneduren,3851,0.301,1159,0.209,804,0.406,1565,0.005,18,0.079,305
92027482,1913,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,STAFF,Staff of Power,SABLE,Nundro Rockseeker,3004,0.090,270,0.565,1698,0.263,791,0.008,23,0.074,222
92029826,1914,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Crystal Ball of True Seeing,SABLE,Nundro Rockseeker,1877,0.147,276,0.372,699,0.346,649,0.014,27,0.120,226
92031343,1915,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,AMMUNITION,Arrows +1,SABLE,Nundro Rockseeker,3718,0.303,1128,0.176,656,0.422,1568,0.007,25,0.092,341
92135816,1916,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL RANGED WEAPON,Blowgun ,U.N.N.,Ruralion Baeneduren,2044,0.153,312,0.432,883,0.277,567,0.029,59,0.109,223
92140452,1917,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Dagger of Venom,SABLE,Nundro Rockseeker,2912,0.067,195,0.617,1797,0.188,547,0.004,13,0.124,360
92166006,1918,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,WAND,Wand of Scowls,ARCANTIC,Enthoril Murkywaters,2061,0.139,287,0.372,766,0.307,633,0.026,54,0.156,321
92189633,1919,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Ingots of the Skold Rune,RED CURTAIN,Siras Invictus,1967,0.159,312,0.416,818,0.289,568,0.009,17,0.128,252
92270809,1920,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Feather Token (Fan),MYTHAL,Arentian Mythrandius,1935,0.129,250,0.402,777,0.345,668,0.006,11,0.118,229
92325788,1921,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Fire Elemental Essence Shard,U.N.N.,Ruralion Baeneduren,2217,0.163,361,0.340,753,0.338,749,0.017,38,0.143,316
92346992,1922,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,"Lantern, bullseye ",U.N.N.,Ruralion Baeneduren,2120,0.127,270,0.384,815,0.306,649,0.004,8,0.178,378
92403786,1923,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Manual of Gainful Exercise,U.N.N.,Ruralion Baeneduren,2166,0.154,334,0.348,754,0.349,756,0.017,37,0.132,285
92482837,1924,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Libram of Souls & Flesh,U.N.N.,Ruralion Baeneduren,1911,0.174,332,0.348,665,0.363,694,0.016,31,0.099,189
92491661,1925,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Driftglobe,U.N.N.,Ruralion Baeneduren,2055,0.156,320,0.362,743,0.354,728,0.010,21,0.118,243
92539266,1926,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Sovereign Glue,SABLE,Nundro Rockseeker,1921,0.136,261,0.359,690,0.356,683,0.008,16,0.141,271
92631854,1927,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Book ,RED CURTAIN,Siras Invictus,1835,0.169,310,0.307,563,0.369,677,0.002,4,0.153,281
92667203,1928,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,"Scale, merchant’s ",BORDERLANDS,Thaldrak Battlehammer,1781,0.150,267,0.333,593,0.374,666,0.006,10,0.138,245
92701614,1929,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Kythrian Manchineel Focus,ARCANTIC,Enthoril Murkywaters,1999,0.134,267,0.366,732,0.378,755,0.010,20,0.113,225
92734171,1930,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,BRASS INSTRUMENT,Horn,BORDERLANDS,Thaldrak Battlehammer,1966,0.146,287,0.406,799,0.320,629,0.013,25,0.115,226
92740849,1931,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,GOGGLES,Inquisitives Goggles,BORDERLANDS,Thaldrak Battlehammer,1728,0.147,254,0.324,560,0.385,665,0.012,21,0.132,228
92766579,1932,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,ROD,Rod of Lordly Might,MYTHAL,Arentian Mythrandius,2082,0.136,284,0.326,679,0.391,815,0.006,13,0.140,291
92817989,1933,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,HELMET,Red Dragon Mask,MYTHAL,Arentian Mythrandius,2306,0.245,566,0.350,808,0.279,644,0.018,41,0.107,247
92963784,1934,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Hellsteel Martial Melee Weapon,RED CURTAIN,Siras Invictus,3779,0.227,857,0.398,1503,0.300,1132,0.002,8,0.074,279
93020793,1935,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,HELMET,Hat of Disguise,BORDERLANDS,Thaldrak Battlehammer,1959,0.131,257,0.392,768,0.320,626,0.016,32,0.141,276
93030927,1936,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,GAUNTLETS / GLOVES,Gauntlets of Flaming Fury,SABLE,Nundro Rockseeker,1851,0.158,293,0.332,615,0.362,670,0.002,4,0.145,269
93056236,1937,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Scroll of Protection (Random),ARCANTIC,Enthoril Murkywaters,1899,0.153,291,0.416,790,0.317,602,0.014,27,0.100,189
93065678,1938,ADVENTURING,JEWELRY,Lanec Lot,RING,Signet ring ,RED CURTAIN,Siras Invictus,1965,0.178,350,0.395,776,0.282,555,0.016,32,0.128,252
93073739,1939,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Alchemist’s supplies ,BORDERLANDS,Thaldrak Battlehammer,2062,0.155,319,0.366,754,0.337,695,0.023,47,0.120,247
93088282,1940,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Grimorie Infinitus,U.N.N.,Ruralion Baeneduren,1952,0.162,316,0.353,689,0.346,675,0.013,26,0.126,246
93088393,1941,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE RANGED WEAPON,"Crossbow, light ",RED CURTAIN,Siras Invictus,3015,0.311,939,0.270,813,0.330,995,0.010,31,0.079,237
93123353,1942,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,LIGHT ARMOUR,Padded armour,U.N.N.,Ruralion Baeneduren,3248,0.292,949,0.245,795,0.366,1188,0.011,37,0.086,279
93135627,1943,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Feywild Shard,ARCANTIC,Enthoril Murkywaters,1726,0.147,253,0.390,674,0.385,665,0.007,12,0.071,122
93158181,1944,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,STAFF,Staff of Dunamancy,ARCANTIC,Enthoril Murkywaters,2159,0.183,396,0.347,749,0.351,758,0.011,24,0.107,232
93165472,1945,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Cart,U.N.N.,Ruralion Baeneduren,2181,0.159,346,0.354,771,0.370,807,0.022,49,0.095,208
93167902,1946,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CLOTHING,Military Camoflage (Snow),BORDERLANDS,Thaldrak Battlehammer,2025,0.165,335,0.337,682,0.353,714,0.011,23,0.134,271
93259126,1947,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,BELT / GIRDLE,Belt of Frost Giant Strength,SABLE,Nundro Rockseeker,1918,0.128,245,0.342,655,0.383,734,0.016,30,0.132,254
93280588,1948,ADVENTURING,JEWELRY,Lanec Lot,AMULET / NECKLACE,Brooch of Living Essence,RED CURTAIN,Siras Invictus,2074,0.123,256,0.384,796,0.338,701,0.016,34,0.138,287
93298732,1949,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Blackrazor,SABLE,Nundro Rockseeker,2967,0.114,338,0.536,1590,0.229,679,0.010,29,0.112,331
93342013,1950,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,WAND,Wand of Smiles,SABLE,Nundro Rockseeker,1990,0.123,244,0.369,734,0.333,662,0.016,31,0.160,319
93381211,1951,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Trident of Fish Command,ARCANTIC,Enthoril Murkywaters,2381,0.186,443,0.333,794,0.346,823,0.009,21,0.126,300
93453066,1952,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,CLOAK,Cloak of Displacement,SABLE,Nundro Rockseeker,1858,0.138,256,0.427,793,0.312,579,0.010,18,0.114,212
93554141,1953,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,STAFF,Staff of Defense,ARCANTIC,Enthoril Murkywaters,2186,0.178,390,0.347,758,0.333,727,0.007,15,0.135,296
93586856,1954,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Ink (Crate) ,U.N.N.,Ruralion Baeneduren,1911,0.134,256,0.379,725,0.334,639,0.004,7,0.149,284
93594175,1955,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Poison,MYTHAL,Arentian Mythrandius,2051,0.134,274,0.400,820,0.320,657,0.008,16,0.138,284
93600551,1956,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Mason’s tools ,U.N.N.,Ruralion Baeneduren,2121,0.132,280,0.389,826,0.345,731,0.002,4,0.132,280
93614384,1957,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,WIND INSTRUMENT,Flute,RED CURTAIN,Siras Invictus,1836,0.161,295,0.370,680,0.339,622,0.022,41,0.108,198
93652044,1958,LUXURY SPECIALTIES,JEWELRY,Lanec Lot,RING,Ring of Spell Turning,SABLE,Nundro Rockseeker,1975,0.167,329,0.425,840,0.322,635,0.004,8,0.083,163
93664024,1959,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Grappling hook ,BORDERLANDS,Thaldrak Battlehammer,1902,0.141,268,0.381,725,0.333,634,0.022,41,0.123,234
93805713,1960,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Eagle Whistle,BORDERLANDS,Thaldrak Battlehammer,2029,0.152,309,0.369,748,0.332,674,0.003,7,0.143,291
93839509,1961,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,HELMET,Green Dragon Mask,SABLE,Nundro Rockseeker,7430,0.311,2308,0.507,3770,0.088,656,0.001,7,0.093,689
93895916,1962,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Wagon,BORDERLANDS,Thaldrak Battlehammer,2014,0.102,205,0.402,810,0.381,767,0.009,18,0.106,214
93922725,1963,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MARTIAL RANGED WEAPON,Oathbow,SABLE,Nundro Rockseeker,3435,0.117,401,0.400,1375,0.390,1339,0.004,15,0.089,305
94017551,1964,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Alchemist’s supplies ,RED CURTAIN,Siras Invictus,2006,0.135,270,0.390,782,0.361,725,0.010,20,0.104,209
94176948,1965,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Moonblade,SABLE,Nundro Rockseeker,1879,0.161,303,0.315,592,0.374,702,0.008,15,0.142,267
94204032,1966,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Barrel,RED CURTAIN,Siras Invictus,2171,0.133,288,0.354,768,0.354,769,0.014,31,0.145,315
94325605,1967,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Trident,BORDERLANDS,Thaldrak Battlehammer,4451,0.079,352,0.657,2923,0.211,937,0.006,26,0.048,213
94407587,1968,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Spellbook ,U.N.N.,Ruralion Baeneduren,2176,0.168,366,0.342,745,0.362,788,0.006,13,0.121,264
94419961,1969,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Flying,SABLE,Nundro Rockseeker,2031,0.157,319,0.347,705,0.342,695,0.028,57,0.126,255
94507601,1970,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Arcane Grimore,MYTHAL,Arentian Mythrandius,2162,0.143,309,0.308,666,0.390,843,0.012,25,0.148,319
94566225,1971,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Shortsword ,U.N.N.,Ruralion Baeneduren,4405,0.073,322,0.398,1755,0.436,1922,0.007,29,0.086,377
94705640,1972,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Enduring Spellbook,RED CURTAIN,Siras Invictus,2025,0.166,337,0.388,786,0.307,621,0.010,21,0.128,260
94774208,1973,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Xorian Wenge Focus,RED CURTAIN,Siras Invictus,1830,0.146,268,0.391,715,0.319,584,0.014,25,0.130,238
94850774,1974,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Blood Spear,ARCANTIC,Enthoril Murkywaters,1842,0.109,200,0.326,600,0.372,686,0.016,30,0.177,326
94929623,1975,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Cartographer’s tools ,RED CURTAIN,Siras Invictus,1941,0.161,312,0.364,707,0.330,640,0.015,29,0.130,253
94949664,1976,ADVENTURING,JEWELRY,Lanec Lot,AMULET / NECKLACE,Medallion of Thoughts,U.N.N.,Ruralion Baeneduren,1972,0.170,335,0.356,703,0.305,601,0.006,12,0.163,321
95029264,1977,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,ROD,Korolnor Scepter,MYTHAL,Arentian Mythrandius,4938,0.051,250,0.482,2378,0.401,1979,0.008,39,0.059,292
95060775,1978,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,LIVESTOCK,Rabbit,BORDERLANDS,Thaldrak Battlehammer,2011,0.143,287,0.361,726,0.347,697,0.016,32,0.134,269
95203861,1979,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Sending Stones,U.N.N.,Ruralion Baeneduren,1943,0.180,350,0.383,744,0.291,566,0.010,20,0.135,263
95298440,1980,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE RANGED WEAPON,Shortbow ,BORDERLANDS,Thaldrak Battlehammer,5057,0.044,223,0.477,2410,0.402,2035,0.005,23,0.072,366
95479896,1981,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Spyglass of Clairvoyance,RED CURTAIN,Siras Invictus,2101,0.184,386,0.335,703,0.337,708,0.005,10,0.140,294
95513667,1982,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,CLOAK,Wings of Flying,SABLE,Nundro Rockseeker,1923,0.190,365,0.344,662,0.355,682,0.011,22,0.100,192
95561142,1983,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,PERCUSSION INSTRUMENT,Tambourine,BORDERLANDS,Thaldrak Battlehammer,2096,0.134,281,0.329,689,0.360,755,0.016,33,0.161,338
95578715,1984,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,ROD,Korolnor Scepter,U.N.N.,Ruralion Baeneduren,5388,0.064,343,0.499,2687,0.381,2055,0.004,19,0.053,284
95589159,1985,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Tome of Clear Thought,U.N.N.,Ruralion Baeneduren,2160,0.156,337,0.339,733,0.317,684,0.011,23,0.177,383
95631392,1986,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Opal of the Ild Rune,RED CURTAIN,Siras Invictus,2082,0.126,263,0.346,721,0.354,736,0.009,19,0.165,343
95784769,1987,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,HEAVY ARMOUR,Efreeti Chain,BORDERLANDS,Thaldrak Battlehammer,3830,0.090,346,0.558,2137,0.224,858,0.004,17,0.123,472
95817283,1988,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Hammer of Thunderbolts,MYTHAL,Arentian Mythrandius,4300,0.100,428,0.660,2838,0.180,774,0.000,1,0.060,259
95871316,1989,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Light hammer,RED CURTAIN,Siras Invictus,3621,0.303,1098,0.213,770,0.414,1499,0.007,24,0.064,230
95879115,1990,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CLOAK,Cloak of Elvenkind,SABLE,Nundro Rockseeker,1918,0.154,296,0.352,675,0.332,636,0.009,18,0.153,293
96043607,1991,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,AMMUNITION,Blowgun needles (50) ,BORDERLANDS,Thaldrak Battlehammer,3344,0.186,623,0.385,1289,0.209,700,0.005,17,0.214,715
96077449,1992,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,HELMET,Dread Helm,RED CURTAIN,Siras Invictus,2041,0.128,262,0.381,778,0.346,706,0.005,11,0.139,284
